BASE,TYPE,NAME,1,2,3,4,5,6,7,8,9,10,11,12,13,ItemClass
GLOVES (INT),SUFFIX,Leech #% of Physical Attack Damage as Life,LifeLeech5,LifeLeech4,LifeLeech3,LifeLeech2,LifeLeech1,,,,,,,,,Gloves
GLOVES (INT),SUFFIX,Leech #% of Physical Attack Damage as Mana,ManaLeech5,ManaLeech4,ManaLeech3,ManaLeech2,ManaLeech1,,,,,,,,,Gloves
GLOVES (INT),SUFFIX,#% increased Energy Shield Recharge Rate,EnergyShieldRechargeRate4,EnergyShieldRechargeRate3,EnergyShieldRechargeRate2,EnergyShieldRechargeRate1,,,,,,,,,,Gloves
GLOVES (DEX),PREFIX,#% increased Evasion Rating,LocalIncreasedEvasionRatingPercent7,LocalIncreasedEvasionRatingPercent6,LocalIncreasedEvasionRatingPercent5,LocalIncreasedEvasionRatingPercent4,LocalIncreasedEvasionRatingPercent3,LocalIncreasedEvasionRatingPercent2,LocalIncreasedEvasionRatingPercent1,,,,,,,Gloves
GLOVES (DEX),PREFIX,"#% increased Evasion Rating, # to maximum Life",LocalIncreasedEvasionAndLife6,LocalIncreasedEvasionAndLife5,LocalIncreasedEvasionAndLife4,LocalIncreasedEvasionAndLife3,LocalIncreasedEvasionAndLife2,LocalIncreasedEvasionAndLife1,,,,,,,,Gloves
GLOVES (DEX),PREFIX,# to Accuracy Rating,IncreasedAccuracy9,IncreasedAccuracy8,IncreasedAccuracy7,IncreasedAccuracy6,IncreasedAccuracy5,IncreasedAccuracy4,IncreasedAccuracy3,IncreasedAccuracy2,IncreasedAccuracy1,,,,,Gloves
GLOVES (DEX),PREFIX,# to Evasion Rating,LocalIncreasedEvasionRating7_,LocalIncreasedEvasionRating6,LocalIncreasedEvasionRating5,LocalIncreasedEvasionRating4,LocalIncreasedEvasionRating3,LocalIncreasedEvasionRating2,LocalIncreasedEvasionRating1,,,,,,,Gloves
GLOVES (DEX),PREFIX,# to maximum Life,IncreasedLife9,IncreasedLife8,IncreasedLife7,IncreasedLife6,IncreasedLife5,IncreasedLife4,IncreasedLife3,IncreasedLife2,IncreasedLife1,,,,,Gloves
GLOVES (DEX),PREFIX,# to maximum Mana,IncreasedMana9,IncreasedMana8,IncreasedMana7,IncreasedMana6,IncreasedMana5,IncreasedMana4,IncreasedMana3,IncreasedMana2,IncreasedMana1,,,,,Gloves
GLOVES (DEX),PREFIX,Adds # to # Cold damage to Attacks,AddedColdDamage9,AddedColdDamage8,AddedColdDamage7,AddedColdDamage6,AddedColdDamage5,AddedColdDamage4,AddedColdDamage3,AddedColdDamage2,AddedColdDamage1,,,,,Gloves
GLOVES (DEX),PREFIX,Adds # to # Fire damage to Attacks,AddedFireDamage9,AddedFireDamage8,AddedFireDamage7,AddedFireDamage6,AddedFireDamage5,AddedFireDamage4,AddedFireDamage3,AddedFireDamage2,AddedFireDamage1,,,,,Gloves
GLOVES (DEX),PREFIX,Adds # to # Lightning damage to Attacks,AddedLightningDamage9,AddedLightningDamage8,AddedLightningDamage7,AddedLightningDamage6,AddedLightningDamage5,AddedLightningDamage4,AddedLightningDamage3,AddedLightningDamage2,AddedLightningDamage1,,,,,Gloves
GLOVES (DEX),PREFIX,Adds # to # Physical Damage to Attacks,AddedPhysicalDamage9,AddedPhysicalDamage8,AddedPhysicalDamage7,AddedPhysicalDamage6,AddedPhysicalDamage5,AddedPhysicalDamage4,AddedPhysicalDamage3,AddedPhysicalDamage2,AddedPhysicalDamage1,,,,,Gloves
GLOVES (DEX),SUFFIX,#% increased Attack Speed,IncreasedAttackSpeed4,IncreasedAttackSpeed3,IncreasedAttackSpeed2,IncreasedAttackSpeed1,,,,,,,,,,Gloves
GLOVES (DEX),SUFFIX,#% increased Critical Damage Bonus,CriticalMultiplier5,CriticalMultiplier4,CriticalMultiplier3,CriticalMultiplier2,CriticalMultiplier1,,,,,,,,,Gloves
GLOVES (DEX),SUFFIX,#% increased Rarity of Items found,ItemFoundRarityIncrease3,ItemFoundRarityIncrease2,ItemFoundRarityIncrease1,,,,,,,,,,,Gloves
GLOVES (DEX),SUFFIX,#% reduced Attribute Requirements,ReducedLocalAttributeRequirements5,ReducedLocalAttributeRequirements4,ReducedLocalAttributeRequirements3,ReducedLocalAttributeRequirements2,ReducedLocalAttributeRequirements1,,,,,,,,,Gloves
GLOVES (DEX),SUFFIX,# to Dexterity,Dexterity9,Dexterity8,Dexterity7,Dexterity6,Dexterity5,Dexterity4,Dexterity3,Dexterity2,Dexterity1,,,,,Gloves
GLOVES (DEX),SUFFIX,# to Level of all Melee Skills,GlobalMeleeSkillGemLevel2,GlobalMeleeSkillGemLevel1,,,,,,,,,,,,Gloves
GLOVES (DEX),SUFFIX,#% to Chaos Resistance,ChaosResist6,ChaosResist5,ChaosResist4,ChaosResist3,ChaosResist2,ChaosResist1,,,,,,,,Gloves
GLOVES (DEX),SUFFIX,#% to Cold Resistance,ColdResist8,ColdResist7,ColdResist6,ColdResist5,ColdResist4,ColdResist3,ColdResist2,ColdResist1,,,,,,Gloves
GLOVES (DEX),SUFFIX,#% to Fire Resistance,FireResist8,FireResist7,FireResist6,FireResist5,FireResist4,FireResist3,FireResist2,FireResist1,,,,,,Gloves
GLOVES (DEX),SUFFIX,#% to Lightning Resistance,LightningResist8,LightningResist7,LightningResist6,LightningResist5,LightningResist4,LightningResist3,LightningResist2,LightningResist1,,,,,,Gloves
GLOVES (DEX),SUFFIX,Gain # Life per Enemy Hit with Attacks,LifeGainPerTarget4,LifeGainPerTarget3,LifeGainPerTarget2,LifeGainPerTarget1,,,,,,,,,,Gloves
GLOVES (DEX),SUFFIX,Gain # Life per Enemy Killed,LifeGainedFromEnemyDeath8,LifeGainedFromEnemyDeath7,LifeGainedFromEnemyDeath6,LifeGainedFromEnemyDeath5,LifeGainedFromEnemyDeath4,LifeGainedFromEnemyDeath3,LifeGainedFromEnemyDeath2,LifeGainedFromEnemyDeath1,,,,,,Gloves
GLOVES (DEX),SUFFIX,Gain # Mana per Enemy Killed,ManaGainedFromEnemyDeath8,ManaGainedFromEnemyDeath7,ManaGainedFromEnemyDeath6,ManaGainedFromEnemyDeath5,ManaGainedFromEnemyDeath4,ManaGainedFromEnemyDeath3,ManaGainedFromEnemyDeath2,ManaGainedFromEnemyDeath1,,,,,,Gloves
GLOVES (DEX),SUFFIX,Leech #% of Physical Attack Damage as Life,LifeLeech5,LifeLeech4,LifeLeech3,LifeLeech2,LifeLeech1,,,,,,,,,Gloves
GLOVES (DEX),SUFFIX,Leech #% of Physical Attack Damage as Mana,ManaLeech5,ManaLeech4,ManaLeech3,ManaLeech2,ManaLeech1,,,,,,,,,Gloves
GLOVES (DEX),SUFFIX,Gain Deflection Rating equal to #% of Evasion Rating,EvasionGrantsDeflection5,EvasionGrantsDeflection4,EvasionGrantsDeflection3,EvasionGrantsDeflection2,EvasionGrantsDeflection1,,,,,,,,,Gloves
GLOVES (STR),PREFIX,#% increased Armour,LocalIncreasedPhysicalDamageReductionRatingPercent7,LocalIncreasedPhysicalDamageReductionRatingPercent6,LocalIncreasedPhysicalDamageReductionRatingPercent5,LocalIncreasedPhysicalDamageReductionRatingPercent4,LocalIncreasedPhysicalDamageReductionRatingPercent3,LocalIncreasedPhysicalDamageReductionRatingPercent2,LocalIncreasedPhysicalDamageReductionRatingPercent1,,,,,,,Gloves
GLOVES (STR),PREFIX,"#% increased Armour, # to maximum Life",LocalIncreasedArmourAndLife6,LocalIncreasedArmourAndLife5,LocalIncreasedArmourAndLife4,LocalIncreasedArmourAndLife3,LocalIncreasedArmourAndLife2,LocalIncreasedArmourAndLife1,,,,,,,,Gloves
GLOVES (STR),PREFIX,# to Accuracy Rating,IncreasedAccuracy9,IncreasedAccuracy8,IncreasedAccuracy7,IncreasedAccuracy6,IncreasedAccuracy5,IncreasedAccuracy4,IncreasedAccuracy3,IncreasedAccuracy2,IncreasedAccuracy1,,,,,Gloves
GLOVES (STR),PREFIX,# to Armour,LocalIncreasedPhysicalDamageReductionRating7__,LocalIncreasedPhysicalDamageReductionRating6,LocalIncreasedPhysicalDamageReductionRating5,LocalIncreasedPhysicalDamageReductionRating4,LocalIncreasedPhysicalDamageReductionRating3,LocalIncreasedPhysicalDamageReductionRating2,LocalIncreasedPhysicalDamageReductionRating1,,,,,,,Gloves
GLOVES (STR),PREFIX,# to maximum Life,IncreasedLife9,IncreasedLife8,IncreasedLife7,IncreasedLife6,IncreasedLife5,IncreasedLife4,IncreasedLife3,IncreasedLife2,IncreasedLife1,,,,,Gloves
GLOVES (STR),PREFIX,# to maximum Mana,IncreasedMana9,IncreasedMana8,IncreasedMana7,IncreasedMana6,IncreasedMana5,IncreasedMana4,IncreasedMana3,IncreasedMana2,IncreasedMana1,,,,,Gloves
GLOVES (STR),PREFIX,Adds # to # Cold damage to Attacks,AddedColdDamage9,AddedColdDamage8,AddedColdDamage7,AddedColdDamage6,AddedColdDamage5,AddedColdDamage4,AddedColdDamage3,AddedColdDamage2,AddedColdDamage1,,,,,Gloves
GLOVES (STR),PREFIX,Adds # to # Fire damage to Attacks,AddedFireDamage9,AddedFireDamage8,AddedFireDamage7,AddedFireDamage6,AddedFireDamage5,AddedFireDamage4,AddedFireDamage3,AddedFireDamage2,AddedFireDamage1,,,,,Gloves
GLOVES (STR),PREFIX,Adds # to # Lightning damage to Attacks,AddedLightningDamage9,AddedLightningDamage8,AddedLightningDamage7,AddedLightningDamage6,AddedLightningDamage5,AddedLightningDamage4,AddedLightningDamage3,AddedLightningDamage2,AddedLightningDamage1,,,,,Gloves
GLOVES (STR),PREFIX,Adds # to # Physical Damage to Attacks,AddedPhysicalDamage9,AddedPhysicalDamage8,AddedPhysicalDamage7,AddedPhysicalDamage6,AddedPhysicalDamage5,AddedPhysicalDamage4,AddedPhysicalDamage3,AddedPhysicalDamage2,AddedPhysicalDamage1,,,,,Gloves
GLOVES (STR),SUFFIX,#% increased Attack Speed,IncreasedAttackSpeed4,IncreasedAttackSpeed3,IncreasedAttackSpeed2,IncreasedAttackSpeed1,,,,,,,,,,Gloves
GLOVES (STR),SUFFIX,#% increased Critical Damage Bonus,CriticalMultiplier5,CriticalMultiplier4,CriticalMultiplier3,CriticalMultiplier2,CriticalMultiplier1,,,,,,,,,Gloves
GLOVES (STR),SUFFIX,#% increased Rarity of Items found,ItemFoundRarityIncrease3,ItemFoundRarityIncrease2,ItemFoundRarityIncrease1,,,,,,,,,,,Gloves
GLOVES (STR),SUFFIX,#% reduced Attribute Requirements,ReducedLocalAttributeRequirements5,ReducedLocalAttributeRequirements4,ReducedLocalAttributeRequirements3,ReducedLocalAttributeRequirements2,ReducedLocalAttributeRequirements1,,,,,,,,,Gloves
GLOVES (STR),SUFFIX,# to Dexterity,Dexterity9,Dexterity8,Dexterity7,Dexterity6,Dexterity5,Dexterity4,Dexterity3,Dexterity2,Dexterity1,,,,,Gloves
GLOVES (STR),SUFFIX,# to Level of all Melee Skills,GlobalMeleeSkillGemLevel2,GlobalMeleeSkillGemLevel1,,,,,,,,,,,,Gloves
GLOVES (STR),SUFFIX,# to Strength,Strength8,Strength7,Strength6,Strength5,Strength4,Strength3,Strength2,Strength1,,,,,,Gloves
GLOVES (STR),SUFFIX,#% to Chaos Resistance,ChaosResist6,ChaosResist5,ChaosResist4,ChaosResist3,ChaosResist2,ChaosResist1,,,,,,,,Gloves
GLOVES (STR),SUFFIX,#% to Cold Resistance,ColdResist8,ColdResist7,ColdResist6,ColdResist5,ColdResist4,ColdResist3,ColdResist2,ColdResist1,,,,,,Gloves
GLOVES (STR),SUFFIX,#% to Fire Resistance,FireResist8,FireResist7,FireResist6,FireResist5,FireResist4,FireResist3,FireResist2,FireResist1,,,,,,Gloves
GLOVES (STR),SUFFIX,#% to Lightning Resistance,LightningResist8,LightningResist7,LightningResist6,LightningResist5,LightningResist4,LightningResist3,LightningResist2,LightningResist1,,,,,,Gloves
GLOVES (STR),SUFFIX,Gain # Life per Enemy Hit with Attacks,LifeGainPerTarget4,LifeGainPerTarget3,LifeGainPerTarget2,LifeGainPerTarget1,,,,,,,,,,Gloves
GLOVES (STR),SUFFIX,Gain # Life per Enemy Killed,LifeGainedFromEnemyDeath8,LifeGainedFromEnemyDeath7,LifeGainedFromEnemyDeath6,LifeGainedFromEnemyDeath5,LifeGainedFromEnemyDeath4,LifeGainedFromEnemyDeath3,LifeGainedFromEnemyDeath2,LifeGainedFromEnemyDeath1,,,,,,Gloves
GLOVES (STR),SUFFIX,Gain # Mana per Enemy Killed,ManaGainedFromEnemyDeath8,ManaGainedFromEnemyDeath7,ManaGainedFromEnemyDeath6,ManaGainedFromEnemyDeath5,ManaGainedFromEnemyDeath4,ManaGainedFromEnemyDeath3,ManaGainedFromEnemyDeath2,ManaGainedFromEnemyDeath1,,,,,,Gloves
GLOVES (STR),SUFFIX,Leech #% of Physical Attack Damage as Life,LifeLeech5,LifeLeech4,LifeLeech3,LifeLeech2,LifeLeech1,,,,,,,,,Gloves
GLOVES (STR),SUFFIX,Leech #% of Physical Attack Damage as Mana,ManaLeech5,ManaLeech4,ManaLeech3,ManaLeech2,ManaLeech1,,,,,,,,,Gloves
GLOVES (STR),SUFFIX,#% of Armour also applies to Elemental Damage,ArmourAppliesToElementalDamage5,ArmourAppliesToElementalDamage4,ArmourAppliesToElementalDamage3,ArmourAppliesToElementalDamage2,ArmourAppliesToElementalDamage1,,,,,,,,,Gloves
GLOVES (DEX/INT),PREFIX,#% increased Evasion and Energy Shield,LocalIncreasedEvasionAndEnergyShield7,LocalIncreasedEvasionAndEnergyShield6,LocalIncreasedEvasionAndEnergyShield5_,LocalIncreasedEvasionAndEnergyShield4,LocalIncreasedEvasionAndEnergyShield3,LocalIncreasedEvasionAndEnergyShield2,LocalIncreasedEvasionAndEnergyShield1,,,,,,,Gloves
GLOVES (DEX/INT),PREFIX,"#% increased Evasion and Energy Shield, # to maximum Life",LocalIncreasedEvasionAndEnergyShieldAndLife6,LocalIncreasedEvasionAndEnergyShieldAndLife5,LocalIncreasedEvasionAndEnergyShieldAndLife4,LocalIncreasedEvasionAndEnergyShieldAndLife3,LocalIncreasedEvasionAndEnergyShieldAndLife2,LocalIncreasedEvasionAndEnergyShieldAndLife1,,,,,,,,Gloves
GLOVES (DEX/INT),PREFIX,# to Accuracy Rating,IncreasedAccuracy9,IncreasedAccuracy8,IncreasedAccuracy7,IncreasedAccuracy6,IncreasedAccuracy5,IncreasedAccuracy4,IncreasedAccuracy3,IncreasedAccuracy2,IncreasedAccuracy1,,,,,Gloves
GLOVES (DEX/INT),PREFIX,"# to Evasion Rating, # to maximum Energy Shield",LocalBaseEvasionRatingAndEnergyShield4,LocalBaseEvasionRatingAndEnergyShield3,LocalBaseEvasionRatingAndEnergyShield2,LocalBaseEvasionRatingAndEnergyShield1,,,,,,,,,,Gloves
GLOVES (DEX/INT),PREFIX,# to maximum Life,IncreasedLife9,IncreasedLife8,IncreasedLife7,IncreasedLife6,IncreasedLife5,IncreasedLife4,IncreasedLife3,IncreasedLife2,IncreasedLife1,,,,,Gloves
GLOVES (DEX/INT),PREFIX,# to maximum Mana,IncreasedMana9,IncreasedMana8,IncreasedMana7,IncreasedMana6,IncreasedMana5,IncreasedMana4,IncreasedMana3,IncreasedMana2,IncreasedMana1,,,,,Gloves
GLOVES (DEX/INT),PREFIX,Adds # to # Cold damage to Attacks,AddedColdDamage9,AddedColdDamage8,AddedColdDamage7,AddedColdDamage6,AddedColdDamage5,AddedColdDamage4,AddedColdDamage3,AddedColdDamage2,AddedColdDamage1,,,,,Gloves
GLOVES (DEX/INT),PREFIX,Adds # to # Fire damage to Attacks,AddedFireDamage9,AddedFireDamage8,AddedFireDamage7,AddedFireDamage6,AddedFireDamage5,AddedFireDamage4,AddedFireDamage3,AddedFireDamage2,AddedFireDamage1,,,,,Gloves
GLOVES (DEX/INT),PREFIX,Adds # to # Lightning damage to Attacks,AddedLightningDamage9,AddedLightningDamage8,AddedLightningDamage7,AddedLightningDamage6,AddedLightningDamage5,AddedLightningDamage4,AddedLightningDamage3,AddedLightningDamage2,AddedLightningDamage1,,,,,Gloves
GLOVES (DEX/INT),PREFIX,Adds # to # Physical Damage to Attacks,AddedPhysicalDamage9,AddedPhysicalDamage8,AddedPhysicalDamage7,AddedPhysicalDamage6,AddedPhysicalDamage5,AddedPhysicalDamage4,AddedPhysicalDamage3,AddedPhysicalDamage2,AddedPhysicalDamage1,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,#% increased Attack Speed,IncreasedAttackSpeed4,IncreasedAttackSpeed3,IncreasedAttackSpeed2,IncreasedAttackSpeed1,,,,,,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,#% increased Critical Damage Bonus,CriticalMultiplier5,CriticalMultiplier4,CriticalMultiplier3,CriticalMultiplier2,CriticalMultiplier1,,,,,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,#% increased Rarity of Items found,ItemFoundRarityIncrease3,ItemFoundRarityIncrease2,ItemFoundRarityIncrease1,,,,,,,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,#% reduced Attribute Requirements,ReducedLocalAttributeRequirements5,ReducedLocalAttributeRequirements4,ReducedLocalAttributeRequirements3,ReducedLocalAttributeRequirements2,ReducedLocalAttributeRequirements1,,,,,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,# to Dexterity,Dexterity9,Dexterity8,Dexterity7,Dexterity6,Dexterity5,Dexterity4,Dexterity3,Dexterity2,Dexterity1,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,# to Intelligence,Intelligence8,Intelligence7,Intelligence6,Intelligence5,Intelligence4,Intelligence3,Intelligence2,Intelligence1,,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,# to Level of all Melee Skills,GlobalMeleeSkillGemLevel2,GlobalMeleeSkillGemLevel1,,,,,,,,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,#% to Chaos Resistance,ChaosResist6,ChaosResist5,ChaosResist4,ChaosResist3,ChaosResist2,ChaosResist1,,,,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,#% to Cold Resistance,ColdResist8,ColdResist7,ColdResist6,ColdResist5,ColdResist4,ColdResist3,ColdResist2,ColdResist1,,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,#% to Fire Resistance,FireResist8,FireResist7,FireResist6,FireResist5,FireResist4,FireResist3,FireResist2,FireResist1,,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,#% to Lightning Resistance,LightningResist8,LightningResist7,LightningResist6,LightningResist5,LightningResist4,LightningResist3,LightningResist2,LightningResist1,,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,Gain # Life per Enemy Hit with Attacks,LifeGainPerTarget4,LifeGainPerTarget3,LifeGainPerTarget2,LifeGainPerTarget1,,,,,,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,Gain # Life per Enemy Killed,LifeGainedFromEnemyDeath8,LifeGainedFromEnemyDeath7,LifeGainedFromEnemyDeath6,LifeGainedFromEnemyDeath5,LifeGainedFromEnemyDeath4,LifeGainedFromEnemyDeath3,LifeGainedFromEnemyDeath2,LifeGainedFromEnemyDeath1,,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,Gain # Mana per Enemy Killed,ManaGainedFromEnemyDeath8,ManaGainedFromEnemyDeath7,ManaGainedFromEnemyDeath6,ManaGainedFromEnemyDeath5,ManaGainedFromEnemyDeath4,ManaGainedFromEnemyDeath3,ManaGainedFromEnemyDeath2,ManaGainedFromEnemyDeath1,,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,Leech #% of Physical Attack Damage as Life,LifeLeech5,LifeLeech4,LifeLeech3,LifeLeech2,LifeLeech1,,,,,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,Leech #% of Physical Attack Damage as Mana,ManaLeech5,ManaLeech4,ManaLeech3,ManaLeech2,ManaLeech1,,,,,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,#% increased Energy Shield Recharge Rate,EnergyShieldRechargeRate4,EnergyShieldRechargeRate3,EnergyShieldRechargeRate2,EnergyShieldRechargeRate1,,,,,,,,,,Gloves
GLOVES (DEX/INT),SUFFIX,Gain Deflection Rating equal to #% of Evasion Rating,EvasionGrantsDeflection5,EvasionGrantsDeflection4,EvasionGrantsDeflection3,EvasionGrantsDeflection2,EvasionGrantsDeflection1,,,,,,,,,Gloves
GLOVES (STR/INT),PREFIX,#% increased Armour and Energy Shield,LocalIncreasedArmourAndEnergyShield7,LocalIncreasedArmourAndEnergyShield6,LocalIncreasedArmourAndEnergyShield5,LocalIncreasedArmourAndEnergyShield4,LocalIncreasedArmourAndEnergyShield3,LocalIncreasedArmourAndEnergyShield2,LocalIncreasedArmourAndEnergyShield1,,,,,,,Gloves
GLOVES (STR/INT),PREFIX,"#% increased Armour and Energy Shield, # to maximum Life",LocalIncreasedArmourAndEnergyShieldAndLife6,LocalIncreasedArmourAndEnergyShieldAndLife5,LocalIncreasedArmourAndEnergyShieldAndLife4,LocalIncreasedArmourAndEnergyShieldAndLife3,LocalIncreasedArmourAndEnergyShieldAndLife2,LocalIncreasedArmourAndEnergyShieldAndLife1,,,,,,,,Gloves
GLOVES (STR/INT),PREFIX,# to Accuracy Rating,IncreasedAccuracy9,IncreasedAccuracy8,IncreasedAccuracy7,IncreasedAccuracy6,IncreasedAccuracy5,IncreasedAccuracy4,IncreasedAccuracy3,IncreasedAccuracy2,IncreasedAccuracy1,,,,,Gloves
GLOVES (STR/INT),PREFIX,"# to Armour, # to maximum Energy Shield",LocalBaseArmourAndEnergyShield4,LocalBaseArmourAndEnergyShield3,LocalBaseArmourAndEnergyShield2_,LocalBaseArmourAndEnergyShield1,,,,,,,,,,Gloves
GLOVES (STR/INT),PREFIX,# to maximum Life,IncreasedLife9,IncreasedLife8,IncreasedLife7,IncreasedLife6,IncreasedLife5,IncreasedLife4,IncreasedLife3,IncreasedLife2,IncreasedLife1,,,,,Gloves
GLOVES (STR/INT),PREFIX,# to maximum Mana,IncreasedMana9,IncreasedMana8,IncreasedMana7,IncreasedMana6,IncreasedMana5,IncreasedMana4,IncreasedMana3,IncreasedMana2,IncreasedMana1,,,,,Gloves
GLOVES (STR/INT),PREFIX,Adds # to # Cold damage to Attacks,AddedColdDamage9,AddedColdDamage8,AddedColdDamage7,AddedColdDamage6,AddedColdDamage5,AddedColdDamage4,AddedColdDamage3,AddedColdDamage2,AddedColdDamage1,,,,,Gloves
GLOVES (STR/INT),PREFIX,Adds # to # Fire damage to Attacks,AddedFireDamage9,AddedFireDamage8,AddedFireDamage7,AddedFireDamage6,AddedFireDamage5,AddedFireDamage4,AddedFireDamage3,AddedFireDamage2,AddedFireDamage1,,,,,Gloves
GLOVES (STR/INT),PREFIX,Adds # to # Lightning damage to Attacks,AddedLightningDamage9,AddedLightningDamage8,AddedLightningDamage7,AddedLightningDamage6,AddedLightningDamage5,AddedLightningDamage4,AddedLightningDamage3,AddedLightningDamage2,AddedLightningDamage1,,,,,Gloves
GLOVES (STR/INT),PREFIX,Adds # to # Physical Damage to Attacks,AddedPhysicalDamage9,AddedPhysicalDamage8,AddedPhysicalDamage7,AddedPhysicalDamage6,AddedPhysicalDamage5,AddedPhysicalDamage4,AddedPhysicalDamage3,AddedPhysicalDamage2,AddedPhysicalDamage1,,,,,Gloves
GLOVES (STR/INT),SUFFIX,#% increased Attack Speed,IncreasedAttackSpeed4,IncreasedAttackSpeed3,IncreasedAttackSpeed2,IncreasedAttackSpeed1,,,,,,,,,,Gloves
GLOVES (STR/INT),SUFFIX,#% increased Critical Damage Bonus,CriticalMultiplier5,CriticalMultiplier4,CriticalMultiplier3,CriticalMultiplier2,CriticalMultiplier1,,,,,,,,,Gloves
GLOVES (STR/INT),SUFFIX,#% increased Rarity of Items found,ItemFoundRarityIncrease3,ItemFoundRarityIncrease2,ItemFoundRarityIncrease1,,,,,,,,,,,Gloves
GLOVES (STR/INT),SUFFIX,#% reduced Attribute Requirements,ReducedLocalAttributeRequirements5,ReducedLocalAttributeRequirements4,ReducedLocalAttributeRequirements3,ReducedLocalAttributeRequirements2,ReducedLocalAttributeRequirements1,,,,,,,,,Gloves
GLOVES (STR/INT),SUFFIX,# to Dexterity,Dexterity9,Dexterity8,Dexterity7,Dexterity6,Dexterity5,Dexterity4,Dexterity3,Dexterity2,Dexterity1,,,,,Gloves
GLOVES (STR/INT),SUFFIX,# to Intelligence,Intelligence8,Intelligence7,Intelligence6,Intelligence5,Intelligence4,Intelligence3,Intelligence2,Intelligence1,,,,,,Gloves
GLOVES (STR/INT),SUFFIX,# to Level of all Melee Skills,GlobalMeleeSkillGemLevel2,GlobalMeleeSkillGemLevel1,,,,,,,,,,,,Gloves
GLOVES (STR/INT),SUFFIX,# to Strength,Strength8,Strength7,Strength6,Strength5,Strength4,Strength3,Strength2,Strength1,,,,,,Gloves
GLOVES (STR/INT),SUFFIX,#% to Chaos Resistance,ChaosResist6,ChaosResist5,ChaosResist4,ChaosResist3,ChaosResist2,ChaosResist1,,,,,,,,Gloves
GLOVES (STR/INT),SUFFIX,#% to Cold Resistance,ColdResist8,ColdResist7,ColdResist6,ColdResist5,ColdResist4,ColdResist3,ColdResist2,ColdResist1,,,,,,Gloves
GLOVES (STR/INT),SUFFIX,#% to Fire Resistance,FireResist8,FireResist7,FireResist6,FireResist5,FireResist4,FireResist3,FireResist2,FireResist1,,,,,,Gloves
GLOVES (STR/INT),SUFFIX,#% to Lightning Resistance,LightningResist8,LightningResist7,LightningResist6,LightningResist5,LightningResist4,LightningResist3,LightningResist2,LightningResist1,,,,,,Gloves
GLOVES (STR/INT),SUFFIX,Gain # Life per Enemy Hit with Attacks,LifeGainPerTarget4,LifeGainPerTarget3,LifeGainPerTarget2,LifeGainPerTarget1,,,,,,,,,,Gloves
GLOVES (STR/INT),SUFFIX,Gain # Life per Enemy Killed,LifeGainedFromEnemyDeath8,LifeGainedFromEnemyDeath7,LifeGainedFromEnemyDeath6,LifeGainedFromEnemyDeath5,LifeGainedFromEnemyDeath4,LifeGainedFromEnemyDeath3,LifeGainedFromEnemyDeath2,LifeGainedFromEnemyDeath1,,,,,,Gloves
GLOVES (STR/INT),SUFFIX,Gain # Mana per Enemy Killed,ManaGainedFromEnemyDeath8,ManaGainedFromEnemyDeath7,ManaGainedFromEnemyDeath6,ManaGainedFromEnemyDeath5,ManaGainedFromEnemyDeath4,ManaGainedFromEnemyDeath3,ManaGainedFromEnemyDeath2,ManaGainedFromEnemyDeath1,,,,,,Gloves
